Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
6445,BW-11135-20201009,2020-10-09,2020-10-13,Low-Cost Shipping,BW-11135,Corporate/Retail,TEC-MON-10003535,Tech Products,Monitors,151.885762767001,2,0.15,15.0764106103213
6446,JJ-15470-20190302,2019-03-02,2019-03-06,Low-Cost Shipping,JJ-15470,Personal,BOO-HIS-10000611,Books,Historical,0.308670715418801,8,0.1,4.93986435526588
6447,TT-21485-20210228,2021-02-28,2021-03-04,Second Class,TT-21485,Work from Home,TEC-MON-10004848,Tech Products,Monitors,117.925251466088,7,0.1,-80.6356454198855
6448,TT-21485-20210304,2021-03-04,2021-03-08,Second Class,TT-21485,Work from Home,BOO-HOR-10002381,Books,Horror,1.24464902253371,4,0.1,4.6018022845224e-02
6449,TT-21485-20210302,2021-03-02,2021-03-06,Second Class,TT-21485,Work from Home,BOO-SCI-10000918,Books,Sci-Fi,16.518322334969,4,0,1.0406490016502
6450,EH-14015-20190923,2019-09-23,2019-09-27,Low-Cost Shipping,EH-14015,Personal,BOO-MYS-10000822,Books,Mystery,0.938097162763146,1,0.5,9.29634428739481
6451,EH-14015-20190919,2019-09-19,2019-09-23,Low-Cost Shipping,EH-14015,Personal,BOO-ROM-10002222,Books,Romance,58.9418997492785,4,0.15,13.5738089827652
6452,EH-14015-20190919,2019-09-19,2019-09-23,Low-Cost Shipping,EH-14015,Personal,BOO-GRA-10004930,Books,Graphic Novels,4.11415653142942,4,0.1,4.30835254134153
6453,PR-18905-20191216,2019-12-16,2019-12-20,Second Class,PR-18905,Personal,STA-MIS-10001750,Stationary,Miscellaneous,34.0178044535224,5,0.1,22.5079320205216
6454,BT-11705-20191005,2019-10-05,2019-10-09,Low-Cost Shipping,BT-11705,Personal,BOO-GRA-10000657,Books,Graphic Novels,6.42732237088199,4,0.15,0.371993940900777
6455,EC-14075-20210729,2021-07-29,2021-08-02,First Class,EC-14075,Personal,BOO-SCI-10003442,Books,Sci-Fi,21.9347169680741,1,0.15,10.8667076864947
6456,EC-14075-20210725,2021-07-25,2021-07-29,First Class,EC-14075,Personal,TEC-MON-10003142,Tech Products,Monitors,35.4292021602553,9,0.1,21.1806795260977
6457,SP-20675-20180801,2018-08-01,2018-08-05,Low-Cost Shipping,SP-20675,Corporate/Retail,STA-MIS-10002468,Stationary,Miscellaneous,95.0602745066025,4,0.1,8.15305605998737
6458,SP-20675-20180805,2018-08-05,2018-08-09,Low-Cost Shipping,SP-20675,Corporate/Retail,BOO-GRA-10004165,Books,Graphic Novels,22.0111370988402,6,0.1,8.68463449655022
6459,AJ-10805-20210514,2021-05-14,2021-05-18,First Class,AJ-10805,Corporate/Retail,BOO-GRA-10001919,Books,Graphic Novels,1.79388211770772,4,0.1,0.400323912641854
6460,AJ-10805-20210510,2021-05-10,2021-05-14,First Class,AJ-10805,Corporate/Retail,BOO-GRA-10003045,Books,Graphic Novels,24.8010315516035,7,0.15,1.26562250084258
6461,AJ-10805-20210514,2021-05-14,2021-05-18,First Class,AJ-10805,Corporate/Retail,BOO-GRA-10003338,Books,Graphic Novels,0.746981895888915,4,0.1,18.5288987391463
6462,AJ-10805-20210513,2021-05-13,2021-05-17,First Class,AJ-10805,Corporate/Retail,STA-PEN-10003280,Stationary,Pens,30.518644807818,2,0.1,0.568451725345234
6463,AJ-10805-20210513,2021-05-13,2021-05-17,First Class,AJ-10805,Corporate/Retail,TEC-NET-10003298,Tech Products,Networking,354.481769083115,4,0.1,7.57637937057082
6464,AJ-10805-20210512,2021-05-12,2021-05-16,First Class,AJ-10805,Corporate/Retail,BOO-HOR-10004544,Books,Horror,116.032483121853,7,0.15,43.6530980380841
6465,AS-10655-20200918,2020-09-18,2020-09-22,Low-Cost Shipping,AS-10655,Work from Home,TEC-MON-10004586,Tech Products,Monitors,13.7839013196211,4,0.5,2.80440513747661
6466,AA-10400-20191113,2019-11-13,2019-11-17,Low-Cost Shipping,AA-10400,Personal,BOO-SCI-10003572,Books,Sci-Fi,168.874596349018,5,0.5,2.9830548055384
6467,EH-13970-20210522,2021-05-22,2021-05-26,Second Class,EH-13970,Personal,STA-PEN-10002331,Stationary,Pens,20.0782268775902,9,0.15,39.3149666684043
6468,DB-13295-20201127,2020-11-27,2020-12-01,Low-Cost Shipping,DB-13295,Work from Home,BOO-SCI-10000142,Books,Sci-Fi,3776.91491896355,4,0.5,70.2314043711274
6469,DB-13295-20201128,2020-11-28,2020-12-02,Low-Cost Shipping,DB-13295,Work from Home,STA-MIS-10000441,Stationary,Miscellaneous,811.539808174034,7,0.5,148.504236981785
6470,DB-13295-20201202,2020-12-02,2020-12-06,Low-Cost Shipping,DB-13295,Work from Home,TEC-MON-10004864,Tech Products,Monitors,104.819254163196,8,0.1,44.4669411271656
6471,CC-12125-20190823,2019-08-23,2019-08-27,Low-Cost Shipping,CC-12125,Work from Home,STA-MIS-10001750,Stationary,Miscellaneous,233.386825652292,1,0.1,22.3822141155832
6472,CC-12125-20190825,2019-08-25,2019-08-29,Low-Cost Shipping,CC-12125,Work from Home,STA-PEN-10004510,Stationary,Pens,121.185609072183,9,0.5,8.54233904995823
6473,VT-21725-20180531,2018-05-31,2018-06-04,Low-Cost Shipping,VT-21725,Work from Home,BOO-HOR-10001074,Books,Horror,4.53758367204516,9,0.1,50.4759743979454
6474,DB-13085-20200315,2020-03-15,2020-03-19,Second Class,DB-13085,Personal,BOO-CLA-10003590,Books,Classics,1279.68917473496,2,0,28.3379864676758
6475,BS-11615-20180111,2018-01-11,2018-01-15,First Class,BS-11615,Corporate/Retail,TEC-COM-10003433,Tech Products,Computer Equipment,122.311510768233,6,0.15,-39.2001035990678
6476,NR-18575-20210529,2021-05-29,2021-06-02,Low-Cost Shipping,NR-18575,Personal,BOO-MYS-10002432,Books,Mystery,7.5530779448983,2,0.1,-8.29167267252964e-02
6477,NR-18575-20210601,2021-06-01,2021-06-05,Low-Cost Shipping,NR-18575,Personal,BOO-CLA-10003622,Books,Classics,3.90549544512888,4,0.1,1.10940386577146
6478,NR-18575-20210531,2021-05-31,2021-06-04,Low-Cost Shipping,NR-18575,Personal,STA-PEN-10003832,Stationary,Pens,156.702530081661,3,0.1,-4.2771303406912
6479,NR-18575-20210603,2021-06-03,2021-06-07,Low-Cost Shipping,NR-18575,Personal,BOO-ROM-10000809,Books,Romance,5.56075094148348,5,0.15,10.6633546220089
6480,NR-18575-20210529,2021-05-29,2021-06-02,Low-Cost Shipping,NR-18575,Personal,STA-MIS-10000441,Stationary,Miscellaneous,189.401044192622,4,0.1,10.6964362163545
6481,NR-18575-20210530,2021-05-30,2021-06-03,Low-Cost Shipping,NR-18575,Personal,BOO-CLA-10002287,Books,Classics,28.1490386739534,6,0.1,1.8121191018781
6482,NR-18575-20210530,2021-05-30,2021-06-03,Low-Cost Shipping,NR-18575,Personal,TEC-COM-10002824,Tech Products,Computer Equipment,7.5867311296395,4,0.1,0
6483,NR-18575-20210528,2021-05-28,2021-06-01,Low-Cost Shipping,NR-18575,Personal,STA-PEN-10002942,Stationary,Pens,89.0777128173685,4,0.1,-4.54950607578492
6484,KN-16415-20210530,2021-05-30,2021-06-03,Low-Cost Shipping,KN-16415,Corporate/Retail,TEC-MOB-10001932,Tech Products,Mobile Devices,665.035924916792,1,0.1,-197.363453549174
6485,KN-16415-20210603,2021-06-03,2021-06-07,Low-Cost Shipping,KN-16415,Corporate/Retail,STA-PAP-10003173,Stationary,Paper,85.4423335036129,5,0,7.35679410583926
6486,KN-16415-20210531,2021-05-31,2021-06-04,Low-Cost Shipping,KN-16415,Corporate/Retail,BOO-ROM-10004156,Books,Romance,69.2143319702554,6,0.5,10.0020922999612
6487,JW-16100-20190321,2019-03-21,2019-03-25,Low-Cost Shipping,JW-16100,Personal,BOO-CLA-10002945,Books,Classics,1559.3290426373,3,0.1,93.3094628938016
6488,JW-16100-20190320,2019-03-20,2019-03-24,Low-Cost Shipping,JW-16100,Personal,BOO-MYS-10000948,Books,Mystery,22.6617932377334,5,0.5,-18.6564778479012
6489,JW-16100-20190320,2019-03-20,2019-03-24,Low-Cost Shipping,JW-16100,Personal,BOO-ROM-10002254,Books,Romance,42.2041139550275,13,0.1,52.4330105430534
6490,JM-15560-20210917,2021-09-17,2021-09-21,Low-Cost Shipping,JM-15560,Personal,BOO-ROM-10004782,Books,Romance,13.0936425310312,7,0.15,19.6506720930195
6491,MF-18275-20180913,2018-09-13,2018-09-17,Low-Cost Shipping,MF-18275,Corporate/Retail,TEC-MON-10000222,Tech Products,Monitors,92.7499455251875,3,0.5,15.831110629248
6492,FA-14255-20201114,2020-11-14,2020-11-18,Low-Cost Shipping,FA-14255,Corporate/Retail,TEC-COM-10004695,Tech Products,Computer Equipment,457.025365691729,4,0.5,5.2933474192397
6493,FA-14255-20201117,2020-11-17,2020-11-21,Low-Cost Shipping,FA-14255,Corporate/Retail,BOO-SCI-10003327,Books,Sci-Fi,27.8809030417169,7,0.1,0.474051540229365
6494,FA-14255-20201116,2020-11-16,2020-11-20,Low-Cost Shipping,FA-14255,Corporate/Retail,STA-MIS-10003357,Stationary,Miscellaneous,189.768459385166,6,0.1,1.33379023673371
6495,KH-16535-20211024,2021-10-24,2021-10-28,Second Class,KH-16535,Personal,STA-PEN-10002167,Stationary,Pens,45.3631434564859,1,0.1,-2.21405686708494
6496,KH-16535-20211026,2021-10-26,2021-10-30,Second Class,KH-16535,Personal,BOO-ROM-10001937,Books,Romance,1.92438378940625,2,0.1,7.02898881574538
6497,KH-16535-20211022,2021-10-22,2021-10-26,Second Class,KH-16535,Personal,STA-PEN-10004510,Stationary,Pens,19.6273763553005,1,0.1,-5.27766097438468
6498,SS-20540-20190721,2019-07-21,2019-07-25,Low-Cost Shipping,SS-20540,Work from Home,TEC-MON-10001487,Tech Products,Monitors,26.8285021501939,5,0.1,10.5851325275359
6499,SS-20540-20190723,2019-07-23,2019-07-27,Low-Cost Shipping,SS-20540,Work from Home,BOO-MYS-10000069,Books,Mystery,44.2887858149965,8,0.5,8.96904525873187
6500,SS-20540-20190718,2019-07-18,2019-07-22,Low-Cost Shipping,SS-20540,Work from Home,STA-PEN-10003289,Stationary,Pens,317.895492668574,13,0.1,126.656508514599
6501,SS-20540-20190721,2019-07-21,2019-07-25,Low-Cost Shipping,SS-20540,Work from Home,BOO-MYS-10000069,Books,Mystery,77.8018930461541,5,0.1,70.3408955605126
6502,LC-17075-20181102,2018-11-02,2018-11-06,Low-Cost Shipping,LC-17075,Personal,STA-MIS-10001299,Stationary,Miscellaneous,182.027598478591,5,0.1,-89.376571382033
6503,LC-17075-20181028,2018-10-28,2018-11-01,Low-Cost Shipping,LC-17075,Personal,STA-MIS-10001552,Stationary,Miscellaneous,7.17283887525016,6,0.15,-4.75523150770255
6504,LC-17075-20181029,2018-10-29,2018-11-02,Low-Cost Shipping,LC-17075,Personal,BOO-MYS-10001098,Books,Mystery,15.2738918377645,5,0,-26.8243927986924
6505,VW-21800-20211111,2021-11-11,2021-11-15,Second Class,VW-21800,Corporate/Retail,BOO-SCI-10000142,Books,Sci-Fi,977.475491493613,5,0.5,13.1766635989086
6506,LD-16880-20200625,2020-06-25,2020-06-29,Low-Cost Shipping,LD-16880,Corporate/Retail,BOO-GRA-10001547,Books,Graphic Novels,1.69596677467785,2,0.1,0.463305541843503
6507,SP-20570-20201007,2020-10-07,2020-10-11,Second Class,SP-20570,Corporate/Retail,BOO-ROM-10001593,Books,Romance,2.72460264923531,6,0,0.03893405900312
6508,SP-20570-20201008,2020-10-08,2020-10-12,Second Class,SP-20570,Corporate/Retail,TEC-MON-10004071,Tech Products,Monitors,486.103048047414,3,0,-0.511113280506226
6509,DK-13175-20211214,2021-12-14,2021-12-18,Low-Cost Shipping,DK-13175,Corporate/Retail,BOO-ROM-10001970,Books,Romance,494.144585552869,7,0.5,136.458614041136
6510,DK-13175-20211215,2021-12-15,2021-12-19,Low-Cost Shipping,DK-13175,Corporate/Retail,BOO-MYS-10001524,Books,Mystery,68.516599515387,2,0,16.0313444943028
6511,DK-13175-20211214,2021-12-14,2021-12-18,Low-Cost Shipping,DK-13175,Corporate/Retail,BOO-ROM-10004156,Books,Romance,51.8290544860412,2,0.5,17.1648554443332
6512,FC-14270-20210228,2021-02-28,2021-03-04,Low-Cost Shipping,FC-14270,Work from Home,BOO-GRA-10003158,Books,Graphic Novels,15.7292636444907,5,0.1,5.49055820452984
6513,FC-14270-20210301,2021-03-01,2021-03-05,Low-Cost Shipping,FC-14270,Work from Home,BOO-HOR-10004559,Books,Horror,17.2306120173518,3,0.1,11.0553764127722
6514,FC-14270-20210301,2021-03-01,2021-03-05,Low-Cost Shipping,FC-14270,Work from Home,BOO-ROM-10001033,Books,Romance,324.757425947191,9,0.1,81.9728747431813
6515,FC-14270-20210301,2021-03-01,2021-03-05,Low-Cost Shipping,FC-14270,Work from Home,STA-MIS-10001336,Stationary,Miscellaneous,263.952315380912,4,0.5,20.449256330784
6516,RD-19505-20210912,2021-09-12,2021-09-16,Low-Cost Shipping,RD-19505,Personal,TEC-NET-10002961,Tech Products,Networking,287.10267129568,5,0.15,0
6517,RD-19505-20210913,2021-09-13,2021-09-17,Low-Cost Shipping,RD-19505,Personal,TEC-MON-10001488,Tech Products,Monitors,660.576751626184,4,0.15,202.668859583849
6518,RD-19505-20210909,2021-09-09,2021-09-13,Low-Cost Shipping,RD-19505,Personal,BOO-GRA-10001915,Books,Graphic Novels,46.1821272419491,12,0.1,9.9398311965684
6519,RD-19505-20210911,2021-09-11,2021-09-15,Low-Cost Shipping,RD-19505,Personal,BOO-CLA-10001205,Books,Classics,131.187667636906,1,0.1,1.21892255913683
6520,RD-19505-20210913,2021-09-13,2021-09-17,Low-Cost Shipping,RD-19505,Personal,BOO-MYS-10004528,Books,Mystery,2.86386496956271,3,0.5,0.373956149018825
6521,AR-10565-20210110,2021-01-10,2021-01-14,Second Class,AR-10565,Personal,BOO-MYS-10004995,Books,Mystery,8632.82068345246,6,0.1,2892.04207253251
6522,AR-10565-20210113,2021-01-13,2021-01-17,Second Class,AR-10565,Personal,TEC-NET-10004626,Tech Products,Networking,40.1955012275873,5,0.1,70.8063889070278
6523,AR-10565-20210116,2021-01-16,2021-01-20,Second Class,AR-10565,Personal,BOO-ROM-10001260,Books,Romance,110.236811941626,9,0,22.3486419829532
6524,CC-12125-20200704,2020-07-04,2020-07-08,Low-Cost Shipping,CC-12125,Work from Home,BOO-HOR-10002945,Books,Horror,0.474899581744079,1,0.5,3.27605478627329
6525,CC-12125-20200702,2020-07-02,2020-07-06,Low-Cost Shipping,CC-12125,Work from Home,STA-MIS-10002310,Stationary,Miscellaneous,60.0328384138697,3,0.1,-8.27667444552183
6526,CC-12125-20200705,2020-07-05,2020-07-09,Low-Cost Shipping,CC-12125,Work from Home,BOO-MYS-10001525,Books,Mystery,5.32266203361043,4,0.15,-3.99727962753323
6527,CC-12125-20200705,2020-07-05,2020-07-09,Low-Cost Shipping,CC-12125,Work from Home,BOO-MYS-10001308,Books,Mystery,11.2985739092805,4,0.15,-13.1003061166383
6528,CA-11990-20201221,2020-12-21,2020-12-25,Second Class,CA-11990,Corporate/Retail,STA-CAR-10002095,Stationary,Card,888.259711310738,6,0.1,1399.47412351224
6529,BT-11555-20181216,2018-12-16,2018-12-20,Low-Cost Shipping,BT-11555,Work from Home,BOO-SCI-10004946,Books,Sci-Fi,93.1140957928063,3,0.1,90.72306920649
6530,MG-17900-20180223,2018-02-23,2018-02-27,Low-Cost Shipping,MG-17900,Work from Home,BOO-HOR-10004425,Books,Horror,12.3644339260283,2,0.5,4.20955557365908
6531,MG-17900-20180219,2018-02-19,2018-02-23,Low-Cost Shipping,MG-17900,Work from Home,BOO-MYS-10000320,Books,Mystery,8.62395338702387,2,0.1,-6.5122909812466
6532,TP-21155-20211129,2021-11-29,2021-12-03,Low-Cost Shipping,TP-21155,Personal,BOO-GRA-10001315,Books,Graphic Novels,4.90406356121042,4,0.5,2.22304475037359
6533,TP-21155-20211202,2021-12-02,2021-12-06,Low-Cost Shipping,TP-21155,Personal,STA-PEN-10004595,Stationary,Pens,96.1879442372797,3,0.15,52.2095413065445
6534,TP-21155-20211202,2021-12-02,2021-12-06,Low-Cost Shipping,TP-21155,Personal,STA-PEN-10001539,Stationary,Pens,657.78574228234,4,0.15,59.8539837272363
6535,GT-14735-20181116,2018-11-16,2018-11-20,Low-Cost Shipping,GT-14735,Personal,BOO-MYS-10001359,Books,Mystery,1621.92510806265,5,0.5,554.53914472945
6536,GT-14735-20181115,2018-11-15,2018-11-19,Low-Cost Shipping,GT-14735,Personal,TEC-COM-10002213,Tech Products,Computer Equipment,3579.55269495909,12,0.15,-56.348981143307
6537,FH-14390-20181015,2018-10-15,2018-10-19,First Class,FH-14390,Corporate/Retail,TEC-MOB-10003008,Tech Products,Mobile Devices,13.4158522535758,5,0.1,-232.678801169637
6538,FH-14390-20181020,2018-10-20,2018-10-24,First Class,FH-14390,Corporate/Retail,BOO-SCI-10000934,Books,Sci-Fi,43.9844724863955,5,0.15,-25.6171464940023
6539,HK-14915-20191020,2019-10-20,2019-10-24,Low-Cost Shipping,HK-14915,Corporate/Retail,STA-MIS-10004042,Stationary,Miscellaneous,83.1200794319343,3,0.15,6.52251148896704
6540,HK-14915-20191023,2019-10-23,2019-10-27,Low-Cost Shipping,HK-14915,Corporate/Retail,TEC-NET-10002439,Tech Products,Networking,152.769029400234,4,0.15,50.3374730753166
6541,CC-12245-20211110,2021-11-10,2021-11-14,First Class,CC-12245,Personal,BOO-ROM-10001363,Books,Romance,97.1790371985685,8,0.1,66.864302814775
6542,CC-12245-20211112,2021-11-12,2021-11-16,First Class,CC-12245,Personal,TEC-MON-10003394,Tech Products,Monitors,267.092743841422,4,0.5,24.1045818697977
6543,CC-12245-20211116,2021-11-16,2021-11-20,First Class,CC-12245,Personal,STA-MIS-10003171,Stationary,Miscellaneous,125.372869651414,5,0.1,12.5978310209312
6544,CC-12245-20211112,2021-11-12,2021-11-16,First Class,CC-12245,Personal,BOO-SCI-10003123,Books,Sci-Fi,38.3536168678346,3,0.15,9.30946264225241
6545,DP-13025-20210513,2021-05-13,2021-05-17,Low-Cost Shipping,DP-13025,Personal,BOO-MYS-10003007,Books,Mystery,89.214682578867,7,0.5,-92.0661056813305
6546,DP-13025-20210509,2021-05-09,2021-05-13,Low-Cost Shipping,DP-13025,Personal,BOO-HOR-10000973,Books,Horror,1.78869850887654,4,0.1,1.59760765747763
6547,DP-13025-20210513,2021-05-13,2021-05-17,Low-Cost Shipping,DP-13025,Personal,BOO-ROM-10000483,Books,Romance,30.4322172078603,3,0.15,14.3262635470033
6548,VF-21740-20180227,2018-02-27,2018-03-03,Low-Cost Shipping,VF-21740,Work from Home,TEC-NET-10000863,Tech Products,Networking,537.304618366192,8,0.1,-87.9775771064651
6549,VF-21740-20180227,2018-02-27,2018-03-03,Low-Cost Shipping,VF-21740,Work from Home,BOO-ROM-10003036,Books,Romance,21.8278469710657,5,0,4.38027059076118
6550,GH-14435-20190730,2019-07-30,2019-08-03,First Class,GH-14435,Work from Home,TEC-NET-10002304,Tech Products,Networking,157.900892523001,5,0.5,59.3272387755237
6551,JH-16205-20191026,2019-10-26,2019-10-30,Second Class,JH-16205,Personal,TEC-NET-10000422,Tech Products,Networking,548.986493703662,6,0.1,10.5610543507808
6552,RB-19490-20211210,2021-12-10,2021-12-14,Second Class,RB-19490,Work from Home,BOO-ROM-10002986,Books,Romance,25.7753477875924,1,0.5,12.0858971004254
6553,RB-19490-20211213,2021-12-13,2021-12-17,Second Class,RB-19490,Work from Home,BOO-SCI-10002289,Books,Sci-Fi,204.407429765143,7,0.5,3.27177513470565
6554,LS-17000-20181014,2018-10-14,2018-10-18,Second Class,LS-17000,Work from Home,STA-PEN-10001606,Stationary,Pens,208.426738011966,3,0.15,118.780017944861
6555,LS-17000-20181019,2018-10-19,2018-10-23,Second Class,LS-17000,Work from Home,BOO-SCI-10003805,Books,Sci-Fi,613.045095428341,5,0.1,46.5591758437213
6556,LS-17000-20181020,2018-10-20,2018-10-24,Second Class,LS-17000,Work from Home,BOO-ROM-10002109,Books,Romance,4.87033730083107,4,0.5,1.84026029271136
6557,LS-17000-20181020,2018-10-20,2018-10-24,Second Class,LS-17000,Work from Home,BOO-MYS-10000632,Books,Mystery,15.7908359498765,4,0.1,-6.09918279972658
6558,LS-17000-20181018,2018-10-18,2018-10-22,Second Class,LS-17000,Work from Home,BOO-HOR-10003510,Books,Horror,48.1122558470499,4,0.1,0.226600041397987
6559,EB-13775-20190601,2019-06-01,2019-06-05,Low-Cost Shipping,EB-13775,Corporate/Retail,TEC-NET-10004997,Tech Products,Networking,1426.13082268096,11,0.1,221.496627697557
6560,DK-12860-20200715,2020-07-15,2020-07-19,Low-Cost Shipping,DK-12860,Corporate/Retail,BOO-FAN-10003001,Books,Fantasy,642.038864225507,4,0.1,365.431593611027
6561,DK-12860-20200715,2020-07-15,2020-07-19,Low-Cost Shipping,DK-12860,Corporate/Retail,BOO-HOR-10003766,Books,Horror,1.09405743680989,4,0,2.4524897469721
6562,SC-20285-20210330,2021-03-30,2021-04-03,First Class,SC-20285,Corporate/Retail,BOO-CLA-10003040,Books,Classics,14.7788243155458,4,0.15,-55.0539777729041
6563,CT-12020-20180507,2018-05-07,2018-05-11,Low-Cost Shipping,CT-12020,Personal,BOO-MYS-10001078,Books,Mystery,14.3161010818826,2,0.1,4.56014879484874
6564,CT-12020-20180502,2018-05-02,2018-05-06,Low-Cost Shipping,CT-12020,Personal,TEC-MOB-10003469,Tech Products,Mobile Devices,243.879858928064,1,0.5,-23.6432827126918
6565,CT-12020-20180504,2018-05-04,2018-05-08,Low-Cost Shipping,CT-12020,Personal,BOO-GRA-10002578,Books,Graphic Novels,13.8842374403319,5,0.5,2.5866040396268
6566,CT-12020-20180505,2018-05-05,2018-05-09,Low-Cost Shipping,CT-12020,Personal,TEC-NET-10004675,Tech Products,Networking,1259.52153576016,3,0.1,33.976482292558
6567,CB-12050-20210205,2021-02-05,2021-02-09,Second Class,CB-12050,Personal,BOO-MYS-10004632,Books,Mystery,261.458785751401,6,0.5,-583.899047735985
6568,CB-12050-20210131,2021-01-31,2021-02-04,Second Class,CB-12050,Personal,BOO-GRA-10003087,Books,Graphic Novels,13.1860327254576,7,0.5,0.763049439654464
6569,KM-16745-20180413,2018-04-13,2018-04-17,Low-Cost Shipping,KM-16745,Personal,BOO-GRA-10001868,Books,Graphic Novels,0.722734929521274,1,0.5,0.566732948036569
6570,KM-16745-20180414,2018-04-14,2018-04-18,Low-Cost Shipping,KM-16745,Personal,TEC-NET-10002602,Tech Products,Networking,88.0088919650528,5,0.1,-5.50987666448659
6571,KM-16745-20180417,2018-04-17,2018-04-21,Low-Cost Shipping,KM-16745,Personal,BOO-FAN-10000056,Books,Fantasy,58.3842191253175,5,0.1,84.2316138419281
6572,KM-16745-20180417,2018-04-17,2018-04-21,Low-Cost Shipping,KM-16745,Personal,STA-PEN-10000474,Stationary,Pens,358.559769309254,5,0,43.4516416132931
6573,RD-19745-20200510,2020-05-10,2020-05-14,Low-Cost Shipping,RD-19745,Personal,BOO-ROM-10003971,Books,Romance,23.4220625404599,4,0.1,2.75397237829053
6574,BP-11075-20201123,2020-11-23,2020-11-27,Low-Cost Shipping,BP-11075,Corporate/Retail,BOO-SCI-10000689,Books,Sci-Fi,130.709480618618,6,0.1,112.688066396302
6575,BP-11075-20201123,2020-11-23,2020-11-27,Low-Cost Shipping,BP-11075,Corporate/Retail,STA-PAP-10004255,Stationary,Paper,463.891416632601,7,0,3.83918991140779
6576,EJ-13745-20210303,2021-03-03,2021-03-07,Low-Cost Shipping,EJ-13745,Personal,STA-PEN-10000990,Stationary,Pens,1267.84430587813,10,0.1,847.94491289264
6577,EJ-13745-20210302,2021-03-02,2021-03-06,Low-Cost Shipping,EJ-13745,Personal,TEC-NET-10003968,Tech Products,Networking,132.109984650898,5,0.15,-18.0084398653315
6578,RO-19805-20191205,2019-12-05,2019-12-09,Second Class,RO-19805,Personal,STA-MIS-10001615,Stationary,Miscellaneous,15.1566989098668,5,0.5,10.4288019464961
6579,MW-18245-20180824,2018-08-24,2018-08-28,Low-Cost Shipping,MW-18245,Personal,STA-MIS-10000895,Stationary,Miscellaneous,107.022138316968,9,0.1,37.4628509756169
6580,MS-17555-20201019,2020-10-19,2020-10-23,Low-Cost Shipping,MS-17555,Personal,BOO-ROM-10003001,Books,Romance,9.86582616561694,4,0.15,5.46071762328481
6581,MS-17555-20201020,2020-10-20,2020-10-24,Low-Cost Shipping,MS-17555,Personal,BOO-GRA-10002766,Books,Graphic Novels,3.21002850011225,2,0.5,2.78140202001701
6582,MS-17555-20201016,2020-10-16,2020-10-20,Low-Cost Shipping,MS-17555,Personal,TEC-MON-10003095,Tech Products,Monitors,135.275205649914,2,0.1,21.0355313376941
6583,DW-13610-20200805,2020-08-05,2020-08-09,Low-Cost Shipping,DW-13610,Corporate/Retail,STA-PEN-10003610,Stationary,Pens,101.584804585312,2,0.1,68.5872445888784
6584,AM-10730-20210718,2021-07-18,2021-07-22,Low-Cost Shipping,AM-10730,Personal,BOO-GRA-10003727,Books,Graphic Novels,177.762560082814,8,0.5,24.0379373754954
6585,AM-10730-20210715,2021-07-15,2021-07-19,Low-Cost Shipping,AM-10730,Personal,STA-MIS-10002660,Stationary,Miscellaneous,150.557821577219,3,0.15,31.0877145471768
6586,AM-10730-20210721,2021-07-21,2021-07-25,Low-Cost Shipping,AM-10730,Personal,TEC-MON-10003274,Tech Products,Monitors,13.4876031907014,4,0.1,0.712209736960058
6587,AM-10730-20210715,2021-07-15,2021-07-19,Low-Cost Shipping,AM-10730,Personal,BOO-GRA-10003829,Books,Graphic Novels,34.3291262226014,8,0.1,6.07706758608973
6588,AM-10730-20210720,2021-07-20,2021-07-24,Low-Cost Shipping,AM-10730,Personal,TEC-COM-10003441,Tech Products,Computer Equipment,319.252844037547,2,0,94.7195190624122
6589,AM-10730-20210721,2021-07-21,2021-07-25,Low-Cost Shipping,AM-10730,Personal,BOO-MYS-10003355,Books,Mystery,2.05424683783535,2,0.5,11.8788500773796
6590,AM-10730-20210715,2021-07-15,2021-07-19,Low-Cost Shipping,AM-10730,Personal,BOO-NON-10003505,Books,Non-Fiction,313.155222951489,4,0.5,14.2343302207105
6591,BG-11765-20180322,2018-03-22,2018-03-26,First Class,BG-11765,Personal,BOO-HOR-10004484,Books,Horror,1.35766535779221,5,0.5,1.23643534474462
6592,KB-16610-20190426,2019-04-26,2019-04-30,Low-Cost Shipping,KB-16610,Corporate/Retail,BOO-GRA-10000658,Books,Graphic Novels,57.9894815512094,2,0.1,11.0123917327822
6593,KB-16610-20190425,2019-04-25,2019-04-29,Low-Cost Shipping,KB-16610,Corporate/Retail,STA-MIS-10000347,Stationary,Miscellaneous,29.5576896295319,7,0.5,3.24350561898342
6594,GT-14735-20200613,2020-06-13,2020-06-17,Second Class,GT-14735,Personal,BOO-MYS-10001989,Books,Mystery,7.77453642644699,4,0.15,7.96021811667462
6595,SV-20840-20190430,2019-04-30,2019-05-04,Low-Cost Shipping,SV-20840,Corporate/Retail,BOO-GRA-10001897,Books,Graphic Novels,176.977553125356,6,0,29.5542004812489
6596,GG-14675-20210418,2021-04-18,2021-04-22,First Class,GG-14675,Corporate/Retail,BOO-MYS-10000285,Books,Mystery,10.5475134541997,7,0.5,-7.09906776526455
6597,GG-14675-20210422,2021-04-22,2021-04-26,First Class,GG-14675,Corporate/Retail,BOO-ROM-10001804,Books,Romance,7.8455660245506,4,0.5,2.05760761023723
